Professor Name,Rating,Comment
Susan H. Rodger,2.7,Professor isn't helpful or kind. Lectures are boring
Susan H. Rodger,2.7,Least helpful professor I have ever had. Learned nothing in lecture and relied heavily on the textbook that she didn't even write. The work itself isn't terrible but you have to rely on yourself to learn anything in her class.
Susan H. Rodger,2.7,"I found CS101 to be a very fun and interesting class. However, I learned all of the material on my own, Prof Rodger's lectures did not add much. I had no coding background, and found the class extremely easy and the material intuitive. There is definitely a bunch of busy work though, with labs and APTs and APT quizzes and such. Tests are fair."
Susan H. Rodger,2.7,"This class was completely new material for me but it wasn't hard. I thought it was paced very well, the exams were not bad at all, and generally the projects could be completed within a day."
Susan H. Rodger,2.7,"Class itself was very easy for me, no complaints with the professor, she taught the topics pretty well. Lectures are not mandatory, labs are pretty easy."
Susan H. Rodger,2.7,I had some previous experience with Python so CompSci 101 was a fairly easy course for me. Prof. Rodger wasn't amazing but she was good enough. There are a decent amount of assignments. 
Susan H. Rodger,2.7,"Compsci94 with Professor Rodger is pretty easy. Use past exams to practice for tests and you'll be fine, especially since tests aren't weighed as heavily compared to other classes. Also, attendance is mandatory since your classwork gets checked off during class."
Susan H. Rodger,2.7,"If you have any coding background, CS101 with Professor Rodger is cake. If not, prepare to teach yourself the whole course. Lectures are boring and bland - I was more productive skipping them than going. Assignments are fair and courseload is average. Those with no CS background might struggle early on, but everyone figures it out by finals."
Susan H. Rodger,2.7,"Prof. Rodger is approachable and her lectures are informative (although sometimes not very engaging). The course is well-structured but there is a lot of work (APTs, assignments, labs) and can be slightly overwhelming to those who have never coded before. Overall still a great course and exams (& grades in general) are very fair."
Susan H. Rodger,2.7,"Pretty easy class, tests are easy provided you take the practice tests beforehand. Assignments seem like busy work, but most aspects of the class are good for building a foundation of programming. Lenient with dropping points in categories at the end of the semester and things of that sort."
Susan H. Rodger,2.7,This course was one of my favorites that I've taken at Duke so far. I took it as a Focus class freshman fall which made it even better. This course is super accessible if you've never done anything with CS before. On the last day we voted on who had the best final project. The winners got prizes and she gave us all cookies!
Susan H. Rodger,2.7,Professor Rodger gets a bad rap from the reviews but I think a lot of the complaints have more to do with the general course structure than actually with Professor Rodger. Not the best professor I've ever had but her tests are more than fair and she gives out bonus points for filling out surveys etc.
Susan H. Rodger,2.7,"Never went to class but CS101 was easy and her tests were clear, as long as you do the practice tests"
Susan H. Rodger,2.7,"Workload was manageable and material was really easy. Assignments are scattered everywhere so you have to keep track of due dates and it's easy to forget to turn in something and instructions are written in a weird way that's hard to follow. Lectures were boring, I would say I learned 90% of the material from doing hw on my own and lab sections."
Susan H. Rodger,2.7,"This class had a lot of work but the content itself was not super difficult. There are textbook readings and short quizzes before every lecture (you get 3 attempts), APTs, assignments, and labs. The first few assignments were fun, but the last three are very difficult and almost impossible to do without going to office hours. Exams were fair. "
Susan H. Rodger,2.7,"Basically a self-study course. Stopped doing homework, lectures, etc. after the 2nd Exam. Exams! 4 of them! Ton of homework & projects. Projects are doable if you attend office hours. TAs are amazing. Professor is not involved. Doubt she even knows a single TA's name. Not terrible like everyone else says lol. But just doesnt care.
"
Susan H. Rodger,2.7,"GOATed for real. Grade is split across many things, like APTs, Assignments, Sakai Quizzes (with 3 attempts each) etc and exams are fairly straightforward and cover content from class. 

Took this class for funsies and now considering a CS major!"
Benjamin Rossman,2,"Professor Rossman is a nice and soft-spoken guy, although he is sometimes confusing and unengaging.  Grading is fair, and there were several extra-credit opportunities.  In general, the course is easy if you have a math background, although the final exam was a little challenging."
Benjamin Rossman,2,"Professor Rossman is knowledgeable, but only gets his points across about half of the time; he also uses confusing notation to explain things when a simple, clear-cut explanation would suffice. Homeworks are fairly short and easy, but exams (especially the final exam) don't reflect the homework material and are unnecessarily difficult."
Benjamin Rossman,2,"This course was the most chaotic I've taken at Duke, and I believe this is wholeheartedly due to the disorganization and general incompetence of Rossman and the graduate TAs. 230 has been required as part of the CS major for multiple semesters but felt like a brand new class that failed its students due to a lack of logistical and content clarity."
Benjamin Rossman,2,"Simply, an atrociously run class. Although the content is not that difficult relative to other CS classes, due to the sheer level of incompetence and lack of communication of the teaching staff (excluding a few TAs), it so much harder than is necessary. Rossman is an intelligent guy but lives in his own world and is an AWFUL instructor. "
Benjamin Rossman,2,Professor Rossman is proof that incompetence is alive and well here at Duke University. Were it not for the textbook I would be failing this course - lectures are riddled with errors and help via Ed or by anyone not an UTA is nonexistent. I don't think even the teaching staff knows what is going on logistically and communication is atrocious.
Benjamin Rossman,2,Professor Rossman is one of the worst lecturers I have ever had-- he writes things incorrectly on his lecture slides and is very unengaging. This class requires that you read the textbook on your own-- or else you won't understand any of the material. The exams were so hard for no reason and did not cover the material that we actually learned.
Sudeepa Roy,3,"Everyone who says its an easy A class is because of the extra credits. Although the exams are open note, midterm was very lengthy (didn't have time). Real midterm was much harder than sample (avg like 60%) The group project is quite worth alot, and if ur teammates don't do their job, extremely stressful. Not a terrible prof, but I won't take again."
Sudeepa Roy,3,worst cs class at duke. not a good lecturer at all and class is super disorganized. 0 recompense for any issues that go on in the group projects as well
Sudeepa Roy,3,"Extremely easy class to end with over 100% in. Midterm and final (only 35% combined) are the only grades you aren't guaranteed 100 on, but they are completely open note. Final average was very high and midterm was curved 15 points. Not the best lecturer but responds to student feedback well. Just do the extra credit and you will get an easy A/A+."
Sudeepa Roy,3,"Thought it was going to be an easy A class, but it ended up being not so easy and only 40% of the class ended up getting an A. The curve for the class was 95+ for A. The final project takes a lot of time the entire semester and the homeworks, while good grades, took up time. The tests, though open note + book, kind of decide if you get an A or not."
Sudeepa Roy,3,"CS316 was a fun class that I enjoyed, however, there is a LOT of material to cover. Exams are fairly easy and straight forward, similar to practice exams Roy releases. Ignore these other negative reviews. Roy is a fair grader (gives LOTS of extra credit) and the group project for the course was super fun to work on."
Sudeepa Roy,3,Only good thing about this class is a seemingly easy A. Everything else is very disorganized. 
Sudeepa Roy,3,"Prof Roy is great and makes concepts easy to understand. Homeworks are not too bad, exams are curved generously, project is time consuming but not bad if you start early. Contains many useful concepts for industry, would rec for systems req."
Sudeepa Roy,3,THE worst cs class at duke.
Sudeepa Roy,3,"This is the type of class I rate as ""A+"", meaning Awful Plus. Many things, from exam to homework, is so disorganized. Worst CS class I took at Duke."
Sudeepa Roy,3,"Boring lectures, unreasonable homework questions, overall disorganized. Midterm questions are unreasonably hard and and the answer key is flawed. Avoid as much as possible"
Sudeepa Roy,3,"Lectures are boring, hard to follow, and the class is very disorganized. This should be an easy class but the disorganization of lectures and class structure make it very hard to learn simple concepts."
Sudeepa Roy,3,This course is way too easy and therefore extremely boring. Can't even stay in class for 20 minutes. Also unorganized and exams sometimes disconnected from lectures. Basically a free A system course designed for lazy people who don't care to think.
Sudeepa Roy,3,"Pretty straightforward class. One of the easier CS classes- most people who take it get an A. Sudeepa is always great about seeing if anyone has questions and providing explanations during lecture if you ask her. As for the group project, make sure you have a good group, and definitely know what you're doing if you choose the open project option."
Sudeepa Roy,3,Class is a large group project with HW that you can collaborate with friends on. Class was doable. Lectures not very helpful refer to the slides. HW is a bit time consuming though but not too difficult. Professor is very understanding but Piazza is very dead. Discussion is super helpful.
Sudeepa Roy,3,"Mediocre in many ways. It's a free A system course so ig people love it anyway. Extremely boring, and I don't find the things she taught useful. Group projects were very frustrating, had to do almost half of the required work. If you have to take it with Prof Roy, make sure to not do the fixed project and get some reliable friends beforehand."
Sudeepa Roy,3,"Great class, great professor! Prof Roy has truly tried to make this class a very manageable class during this online semester. She constantly asks for feedback from students on lectures/discussions, and will act upon them to improve the class. Homeworks and tests are all very doable. Lots of extra credit, so it's not difficult at all to get an A."
Sudeepa Roy,3,"She's an amazing professor. She makes sure that everyone understands the class material, and the exams are very doable. There were so many extra credit that so many people ended up with an A or A+"
Sudeepa Roy,3,"Lectures are boring and Sudeepa is just average. If you can get past her strong accent, you can watch lectures but just going through the slides and doing the work and you will be fine in the course. The positives: not too hard of a class, the grading is clear and there were many extensions across the semester."
Sudeepa Roy,3,"Dr. Roy is absolutely amazing! Probably my favorite CS professor at Duke. She is really caring, readily accessible outside of class, and very fair with work and expectations. Definitely glad I took a class with her. Other CS profs can learn a thing or two from Dr. Roy"
Sudeepa Roy,3,"Professor Roy was an amazing lecturer, I absolutely loved this class! I don't really get the bad reviews, she was super receptive to feedback and you can tell she really cares about our learning experience. Whatever was in the tests and homework was always covered in lectures, so there was no need to read up by ourselves, unlike other CS classes."
Cynthia D. Rudin,4.8,Awesome class and I definitely learned a lot. Homework takes a considerable amount of time and is very difficult.
Cynthia D. Rudin,4.8,"She really understands the material insight out, and gives great, rigorous lectures. The homeworks take a considerable amount of time."
Cynthia D. Rudin,4.8,Shes a really good teacher. Homeworks were though but helpfull in learning the applications. She makse you work for it but it easy to get a good grade.
Cynthia D. Rudin,4.8,"Great class, but lots of work. Homework takes a considerable amount of time. Her notes are great, in my opinion, but her lectures can be a bit dry sometimes. Overall, learned a huge amount, but this is a super fast paced class."
Kristin V Stephens-Martinez,2.4,"As a CS major, course is conceptually easy, but KSM creates a lot of busywork (comprehension quizzes & participation). KSM apparently specializes in CS education but I think she overdoes it and treats students like middle schoolers who need hand-holding. Still uses Fain's recorded lectures but attendance to her sessions + recitation also required. "
Kristin V Stephens-Martinez,2.4,"Prof. KSM was understanding of individual circumstances and let us turn in homework late w/o penalty via slip days. Her lectures did seem a bit like review of videos that we watched for the prepares, but they were still good. The exams weren't difficult if you did the practice exams and homework, but the ESNU grading can be frustrating."
Kristin V Stephens-Martinez,2.4,"My background is about 5 CS classes and found this class as a breezy and properly-paced introduction to Python. KSM is very caring and accommodating outside of class. My final grade was rounded up, ty. Every test has a retake which made things way less stressful. Spent around ~3 hrs weekly. If u finish assignments u will def get an A"
Kristin V Stephens-Martinez,2.4,The grading criteria is vague for exams but other than that this course was amazing
Kristin V Stephens-Martinez,2.4,"I loved CS216, and learned so much from it despite having no Python coding experience in the past. Strongly recommend taking it!"
Kristin V Stephens-Martinez,2.4,"Professor KSM teaches using a reversed classroom system since she believes that students learn more effectively this way. This results in students learning from a separate professor that has no involvement in the course through video lectures, while Professor KSM wastes 3 hours of your week doing random surveys through class and teaching nothing."
Kristin V Stephens-Martinez,2.4,"The videos from Fain are good. The actual teaching is hideous.
Also the grading system is hideous. What an embarrassment."
Kristin V Stephens-Martinez,2.4,"In class, you can learn almost nothing. The professor is just asking meaningless concept questions and reading the PPT. From this course, what I only learn is that it is really easy to become a professor, Prof.Kristin just reads PPT and uses OTHER PROFESSORS' VIDEO AND PPT to teach!"
Kristin V Stephens-Martinez,2.4,"KSM is a ""CS education"" researcher, so she gets very defensive when people complain about her incredible research-backed teaching style of making you learn all the material outside of class from video lectures by a DIFFERENT prof, and spending all of every actual class period giving pointless quizzes, each of which gets taken twice for some reason"
Kristin V Stephens-Martinez,2.4,"Everything useful I have learned has been from Brandon Fain or the TAs...because it's flipped and we use Fain's videos (which are helpful). The in-class peer instructions are not helpful, and her explanations are vague. Extremely inefficient lectures. Unless you want to be a guinea pig in KSM's CS ed research experiment, don't take this class. "
Kristin V Stephens-Martinez,2.4,"KSM is a perfect example of academia failing in the real world. Class is focused around education research, but in practice, this turns out awful. Flipped class w/ videos from other professor. In-class portion is waste of time w/ 4-5 mini ungraded quizzes and time for practice. Everyone goes on Zoom and few pay attention. Feels like coursera..."
Kristin V Stephens-Martinez,2.4,"To be honest, this is the most useless and boring course I have ever taken. The nature of the course is the coursera course. Moreover, the exam is hard and the grading is really tough. Some minor mistakes would drag you to A- level. You can only pray when doing exam while learning nothing in the class."
Kristin V Stephens-Martinez,2.4,"KSM is not a good professor. She knows very little about the material and relies on other professors' work to teach her class. Yet when you use outside sources to aid your learning, she doesn't allow it and marks points off because it doesn't ""demonstrate your own understanding""."
Kristin V Stephens-Martinez,2.4,"CS216 is a very easy class. However, KSM does not want her students to do well. Instead of making her class more complicated and advanced. She just tries to screw students over in other small ways by making trick questions or excessively deducting points for formatting and other things."
Kristin V Stephens-Martinez,2.4,NOT DROPPING THIS COURSE IN DROP/ADD PERIOD IS THE BIGGEST MISTAKE I HAVE MADE AT DUKE.
Kristin V Stephens-Martinez,2.4,All materials are from another professor in their group. Only exercises in lectures. Ridiculous mode of exams. Lack of trust in students while her mode of exams would simply lead to misunderstanding.
Kristin V Stephens-Martinez,2.4,Prof. KSM is very caring and understanding of individual circumstances if you approach her outside of class. The course itself is flipped classroom and most likely more than 10 hours of work per week on average due to pre-class videos & quizzes and homework assignments. There is a semester-long group project that is very open ended and not too bad.
Kristin V Stephens-Martinez,2.4,"Pretty sure she writes reviews on here to pad her own rating. Often rude and unsure about her own assignments, heavily relies on the TAs to help students out. Does little teaching of her own and if you can't learn via youtube videos you won't gain anything from this class."
Kristin V Stephens-Martinez,2.4,"Does flipped classroom but has required in-class activities so you'll end up spending twice as much time as you'd spend on a regular lecture on class alone. Homework is often unclear, and there's a lot of it in addition to a final project and four exams. Only saving grace is it's open note, but that doesn't make up for the brutal course schedule."
Kristin V Stephens-Martinez,2.4,"""Oh I heard KSM is teaching CS216 this sem. Does she teach well?""
""Umm she doesn't really teach, so I don't know what to tell you."""
Xiaobai Sun,4.1,"She clearly cares a lot for her students, and devotes a lot of time to teaching and giving feedback to students on both homework assignments and students' research. However, she is a bit difficult to understand at times, and disorganized as well. She often assumes we know a lot more than we actually do know, so there are parts that make 0 sense."
Xiaobai Sun,4.1,"I've never in my life had a professor that I respected for their teaching, until Prof Sun. Professors so often teach knowledge, but Prof Sun teaches learning, discovery, and independence. She doesn't care what the answer is, but rather what you are thinking. She is always willing to help outside of class. She is honest and the best prof I know."
Xiaobai Sun,4.1,"Xiaobai is one of the most caring and involved professors at Duke. If you get a chance, take one of her smaller lectures where you will have the chance to work with her directly on your projects. She was a profound help to my thesis in CS590."
Xiaobai Sun,4.1,"Awesome professor! For graduate students, each class she teaches she wants you to bring back some new discoveries and techniques to your groups. She also pushes for you to apply class concepts to projects directly relevant to your thesis."
Xiaobai Sun,4.1,"Fantastic instructor with full passions in her subject. Always willing to give help to any single student. If you are interested in REAL CS study, her course should be the best choice!"
Xiaobai Sun,4.1,"Encourages group work, particularly for tough projects. Gives great feedback and will always provide help, if asked for."
Xiaobai Sun,4.1,"Absolutely inspiring professor. She is a huge fan of tough love, and will often have many criticisms of your projects, but if you follow her advice you will turn out your best possible work. Her parallel programming course taught me skills that enabled me to add significant speedup to many of my projects, and will be skills I use for a long time."
Xiaobai Sun,4.1,"Although at times her class can be unstructured and she can be unclear, she is incredibly passionate about her subject matter and she supports every single one of her students. All work is take home and collaborative (including midterm and final), and there are no hard due dates, so you can work at your own pace. No textbook for class."
Xiaobai Sun,4.1,"Likely a great researcher, but not a great teacher.  Between her and her TA, we received our mid-term and two homework assignments less than 24 hours before we took our final exam.  Aside, it's a graduate course and yet we didn't cover higher order DEQ solvers.  The professor said it best when she described the semester as ""frustrating""."
Xiaobai Sun,4.1,She cares a lot and is very nice. But she's been here for 20 years and is still speaks fairly incomprehensible English. The course is graded easily. Difficult material. Be prepared for her to tell a lot of stories. And UTAs are going to grade her grad class next semester.
Xiaobai Sun,4.1,"EXTREMELY knowledgeable prof with fun who seems to honestly care about the students in her class. The class material is VERY difficult, but she is eager to make herself available for extra help."
Xiaobai Sun,4.1,"She's extremely kind, and she's always willing to help.  Unfortunately, she's not always very clear in  conveying her knowledge and often assumes you know a lot more than you actually do.  Hws will be very rough to get through, but they're graded extremely generously.  She's also extremely competent"
Carlo Tomasi,5,"The class is very organized and the notes/slides are well-written. Dr. Tomasi gives very clear instructions in homework/exams. He is a highly respected figure in the field of computer vision, yet he is very approachable and super nice to his students. "
Carlo Tomasi,5,"Amazing professor both inside and outside of the classroom. Very knowledgeable, and is a great lecturer. Homeworks and exams can be a bit tough, but nevertheless I had an awesome overall experience."
Carlo Tomasi,5,"Fantastic professor, flexible grading, very clear notes. I looked forward to doing the homework. Final was unexpectedly hard compared to all questions completed throughout the course. "
Carlo Tomasi,5,Excellent professor. Really clear explanations on every topic. Easy grader.
Carlo Tomasi,5,"Outstanding lecturer who can explain just about any topic. Class notes are articulately written and replace the need for a textbook. While the class is mainly theoretical, homework assignments are really well crafted and give the opportunity for some practical implementations. Exams were harder than past semesters, but they were fair. "
Carlo Tomasi,5,"Most organized professor I've had. Lectures are clear and videos and notes online will be enough to understand the material. The exams are easier than the homeworks, which can take a good amount of time, so make sure to start early."
Carlo Tomasi,5,"I've taken both 371 and 527 with Tomasi, and I loved both. He is a great lecturer, and is great at explaining difficult topics. The class is a clearcut structure in terms of grading, and his exams are very reasonable. I would highly recommend any CS student take a class with Tomasi."
Carlo Tomasi,5,"100% recommend taking one of his classes. Incredibly understanding, has great notes and accessible exams"
Carlo Tomasi,5,"Tomasi really understands what he is talking about, and has incredibly clear and well-constructed lectures and class notes. The homework adds a coding component to the class that corresponds well with the material. The class notes are incredible tools for understanding ML concepts and if you read through them, you will have no trouble on tests."
Carlo Tomasi,5,"I was worried about taking this class as a 2nd yr, but Tomasi's ability to make complex concepts feel like common sense made this class my favorite over my time at Duke so far. The homework is done in groups of your choosing, the lectures were recorded, and the tests are straight-forward. He is a gem at Duke and I strongly recommend taking 371."
Carlo Tomasi,5,"This class is one of the best I've taken. The perfect level of difficulty, lectures/notes are clear & concise and still full of info, exams & homework are VERY well-made and I genuinely looked forward to doing assignments. Tomasi is very knowledgable and makes the material very approachable. Put in a reasonable amount of effort and you'll be good."
Carlo Tomasi,5,"The lectures were great, and the exams are easy if you read his notes, although they are quite dense. Homework takes a lot of time, so make sure to go to office hours if your code isn't working or need help starting on the question. Overall, great class."
Carlo Tomasi,5,Professor Tomasi is one of the nicest professors I've had at Duke. He is a leader in machine learning and puts knowledge and learning for the students above all else. I have never had a CS prof as dedicated to the subject as he is. He would write up good responses to student questions and dedicates time to teaching. Note: the class is hard though.
Carlo Tomasi,5,"You can tell that Tomasi knows what he's doing. Super smart, good at lecturing and explaining concepts, and really puts in the effort to help you learn (especially in adapting to the online format). Weekly homework can get difficult, but TAs are really helpful."
Carlo Tomasi,5,"Tomasi is one of my favorite professors I've had. He definitely cares about his students, and his lectures (though somewhat theoretical) were clear and made the math behind ML very accessible. He's helpful in office hours, and also just gives great advice in general. Weekly HWs were reasonable and exams were extremely fair. I highly recommend him!"
Carlo Tomasi,5,"He's one of the best professors I've had and knows the subject so well (famous for it). It's a difficult and very rigorous class, and be prepared to read his notes (multiple times, sometimes), but you will become so much better at understanding (applied) math and really know the material. I honestly really enjoyed the class. Really organized, too."
Carlo Tomasi,5,"Prof. Tomasi is very organized, smart and pretty sassy at times. The grading is transparent and fair, and he is always available to answer student questions. His homeworks are thought-provoking, and you probably will come out with a more organized and precise approach to mathematics and CS after taking his class. Totally recommend him for CS 230."
Carlo Tomasi,5,The most organized professor at Duke by far. Tomasi is incredibly intelligent and yet is able to empathize with students in his lectures. The homework is tough but interesting. He has a nice grading policy and the exams are really doable if you know the concepts well. He's always there to answer questions on Piazza and has a nice sense of humor.
Carlo Tomasi,5,Hands down. He is the man. The most organized class I've ever had in my life.
Carlo Tomasi,5,"Very famous professor, very difficult subject. He teaches it well (as it's his bread and butter), but his voice can get a little boring at times. His notes are incredibly dense and require multiple look-overs to fully comprehend, but if you can do that, you don't ever need to go to class"
Yesenia Velasco,5,"Professor Velasco was amazing! She is so good at explaining tricky concepts, and she is incredibly kind and empathetic to her students. I had a difficult personal circumstance during the semester, but Professor Velasco was very accommodating and made sure I got back on track. One of the best profs in the department for sure. "
Yesenia Velasco,5,"Super kind and inclusive. Yesenia definitely understands that we are all beginners. Made me interested in pursuing computer science! With that said, this class is A LOT of work, there is something due like every day."
Lisa Wills,1.5,"One of the worst professors I've had at Duke: disorganized, condescending, and not clear at all in her explanations. Her assignments are awful and overall just not a good class."
Lisa Wills,1.5,"She's brilliant with her research but not that great of a professor. She can be a bit condescending at times towards students too. She shows potential to grow as an educator in the future, but for now she was not the best professor."
Lisa Wills,1.5,She is trying but inexperienced. Sometimes fails to control the pace and sometimes confused the entire class. Maybe it will get better in the future.
Lisa Wills,1.5,Best thing she did all year was read the slides someone else made for her. She does not know the content and makes fun of others for the same thing. Avoid.
Lisa Wills,1.5,"DO NOT TAKE THIS PROFESSOR!! There were three teachers teaching 210 this semester, but Wills nearly destroyed the class by herself. She takes the slides made by another professor (who's amazing btw!) and changes them so that you don't learn anything. Every chance she has to make you feel stupid and worthless, she takes it with pleasure. AVOID!!!!!!"
Lisa Wills,1.5,"This was definitley the worst class I'd taken at Duke, but it's not like she was malicious on purpose. It was her first time teaching, and she adjusted the workload after some complaints. I still struggled a ton, but I don't know a single person that got below a B-. Lisa isn't evil, it was just bad circumstances/unaligned expectations."
Lisa Wills,1.5,"She is not very respectful to students but this was one of her first times teaching. It was difficult to speak up in class due to her attitude but she would always answer questions from the people who did speak up. While she may not have been an amazing professor, some people learned a lot from her class (although the UTA was amazing at the time)"
Lisa Wills,1.5,An insane amount of work. Not very accommodating to students. Couldnt recommend less.
Lisa Wills,1.5,"She made 250 an even harder class by adding so much extra work. After several complaints to Deans, she restructured the class, but things were still very hard. For instance, tests were typically graded all or nothing -- meaning either you get full points for a problem or you get 0 points for the problem. She also is rude and not very understanding."
Lisa Wills,1.5,"Her updates to the course content were good, everything else wasn't. It's tolerable if she's strict with timing and assigns lot of work (started with excessive amounts). But she doesn't hold herself to the same standard, with typo-ridden exams and faulty testing code. Wasted class time on quizzes; right/wrong grading. Unreasonable and zero empathy."
Lisa Wills,1.5,AVOID AT ALL COST. She had very strict rules for students but her gradescope tests had uncountable many bugs and midterms with infinite typos. Very condescending and resisted most feedbacks. Gave pop quizzes every week instead of taking the time to explain concepts. Made a class that should be interesting extremely boring.
Lisa Wills,1.5,"Never take a course with this professor. Her grading criteria is unclear. She is rude to students for trying to take initiative which is extremely discouraging. Her tone is always condescending. I have never felt so disrespected by a professor in my life, which is surprising as it was clear she had no teaching experience."
Lisa Wills,1.5,I honestly dont think she wants to be a professor. Pretty much every lecture she had a negative attitude and gaslight students. Completely lacks empathy or remorse. Sucks cause the content is actually pretty interesting.
Lisa Wills,1.5,She doesn't deserve to teach a class ever again. She's the most heartless and unorganized professor I've ever had. Straight up copied Berkley's exact CS course and couldn't answer questions on her own slides. Put a student publicly on blast and has no professionalism. The TA's were more competent than her. Avoid at all costs.
Lisa Wills,1.5,"Professor Wills isn't a bad teacher, and you learn a lot in her class. The main issue (after initial course-correction) was that when most of us were struggling, she'd say things start earlier/we went over this/etc., so the students in turn got confrontational (some of this is on her/some empathy would be nice). The course itself is actually great."
Lisa Wills,1.5,By far the worst class I have ever taken at Duke - not because the material was too difficult but because Professor Wills have absolutely ZERO empathy for students. Any kind of request for additional accommodations are met with animosity and humiliation. I tried getting the deans involved in making the class better but even they gave up eventually
Lisa Wills,1.5,I think Prof. Wills has a massive disconnect between her expectations of students and how much time students have and how well she thinks she's teaching the material. Worst of all is she always blames students and rarely reflects on what she can do to help us. She's really insensitive and out of touch.
Lisa Wills,1.5,Treats her students like Facebook employees and grinds them into the dirt with assignments and content. Completely unable to answer questions related to project content and diverts questions to TAs whenever possible. Verbally berated a student on piazza for the whole class to see. Clearly extremely intelligent but easily the worst prof at Duke.
Lisa Wills,1.5,"Inarguably the worst class I took at Duke. Not about grade since I'm not worried about mine too much, but the professor is really rude in class and blames most of the problem in this class on students with little self-reflection. She demands a lot from students in terms of attendance and homework, but makes typos on exams"
Lisa Wills,1.5,"Yes, this class had a heavy workload but that was not my problem. My issue with Professor Wills is her unbelievably rude attitude and her lack of empathy. She is very condescending and blamed students for an F average on the midterm. But when most of the class is failing, she should realize that it is a reflection of her as a professor."
Jun Yang,4.6,"Jun Yang is one of my favorite professors I've at Duke. He is a wonderful lecturer, and explains things at a great pace to allow for learning. I also greatly appreciated how much he cared for his students, which was seen from his office hours to making accommodations for the class given the hardships of the pandemic. Truly a professor I'd recommend"
Jun Yang,4.6,"Prof Yang really had a way of making dense concepts digestible, and he encourages students to find him after class/in office hours to clarify any questions. While the final project + final exam did get hefty at the end of the semester, he assigns the project early on and provides a lot of support with project design. Highly recommend his class!"
Jun Yang,4.6,"Jun is a great lecturer and makes great slides. The homeworks are lengthy but actually a lot of fun, as is the group project. Overall, grading is reasonable. Jun makes 316 a really enjoyable CS elective"
Jun Yang,4.6,Probably one of the best lecturers I've had at Duke; he breaks complicated things down really well in an easy-to-understand way. Also definitely one of the most caring professor's ive had as he was willing to change the course structure when students expressed that they were overwhelmed.
Jun Yang,4.6,"Yang is respectable and kind, but this class needs restructuring. Having a final exam + a project due in the same week is unbearable. Especially because the project is 90% learning web development on your own and 10% database. There is a huge learning curve, and on top of that, you cannot get above a 90% without EXTRA features. Absolutely terrible."
Jun Yang,4.6,"Prof Yang is a really great professor and is willing to meet with students during office hours to help in any way he can! The tests in the class are pretty average, but it's pretty easy to get 100s on the homeworks if you attend office hours and put in the time. The course project is also really rewarding and fun to complete! Overall good CS class!"
Jun Yang,4.6,Awesome prof who really cares about his students. If youre gonna take 316 make sure to take it with him!
Jun Yang,4.6,"I highly recommend Prof. Yang and his database course. He obviously cares about his students, gives very clear lectures, and can explain concepts in multiple ways. HW is pretty light so you can work on your semester-long group project (some kind of data-driven app). Exams are curved to a B if the class average is lower than that. Definitely take!"
Jun Yang,4.6,Best teacher in CS department. Would definitely recommend taking this course for one of your electives
Jun Yang,4.6,"Jun has mastered the art of the lecture. Read the slides on your own, it's incredibly dry. When you go to lectures, you magically understand everything. He really knows his stuff, and can actually teach what he knows (a vastly underrated ability among professors). Take one of Jun's courses at least once while you're at Duke. 10/10"
Jun Yang,4.6,"Good lecturer and nice guy. Light workload for a CS class, although the course material was a little dry at times."
Jun Yang,4.6,Very clear lecturer. Fully understands the content and presents it in an interesting and fulfilling way. Homework is also useful in conveying the content to the student. Semester group project is entirely reasonable and tests are based on lectures heavily (though slides are available on course site). Take the class! Learned a lot!
Jun Yang,4.6,"HE""S SO NICE!!!! Gives a ton of extra credit. Great at explaining concepts and always there for students. Really excited about the material and knows it well. Absolutely loves the course project and his passion shows. Also makes a  lot of Simpson references!  Puts a lot of effort into the course. "
Jun Yang,4.6,"Clearly among the best profs in the CS department. Very fair, great at explaining concepts, puts work into the class and truly cares about the students (all of which is rare in CS). You'll leave the class with a working understanding of databases and a useful skill set. I'd suggest that all CS majors take this class with him."
Jun Yang,4.6,"Amazing professor, really knows his subject well and is very good at passing his knowledge along. "
Jun Yang,4.6,Jun Yang is the best professor that I have had at Duke. His lectures are informative and easy to digest. He is wiing to work with you outside of class and has a real interest in talking through concepts with you. 1010. 
Jun Yang,4.6,I took Intro to Database Systems with Jun my senior year -- I wish that I had taken it sooner because I would happily take any class he offers. He's such a kind professor and explains things extremely well. He gives you all of the tools in order to do well in his class (which isn't always the case with the CS department). TAKE HIS CLASS!!!!!
Jun Yang,4.6,"Professor Jun Yang is an incredibly bright professor, and his course is very useful. I would highly recommend taking his database course, as it is not too difficult, the material is very interesting, and he is a good professor. Make sure you do the assignment ahead of time and do the practice midterms."
Jun Yang,4.6,"Professor Yang is the man! I loved his class on database. He's actually one of the cool professors at Duke who really cares about his students and wants them to succeed. Tests and homeworks are really reasonable (He helps you along the way too). Very understanding and a lot of office hrs for students. Oh, and he gives out tons of extra credits."
Xiaowei Yang,3.4,"No tests during virtual semester, so graded by only homeworks and small quizzes. Prof. Yang is very caring and often adjusted the course based on student feedback, like giving out more advice for difficult projects. Her lectures are not always the most clear but she answers student questions and clarifies. Textbook is very helpful. "
Xiaowei Yang,3.4,Virtual semester so no tests. Dr. Yang is a fine lecturer but not always clear and the lectures do get a bit dry at times. There were 5 labs of which the first 3 were fine but the last 2 were exceptionally difficult. Office hours are a must.
